time_stamp(utc),12m_air_temp(f),2m_air_temp(f)
2019-06-17 00:00:00+00:00,73.41408450704225,73.69225352112676
2019-06-18 00:00:00+00:00,73.21562499999999,73.77881944444444
2019-06-19 00:00:00+00:00,72.17237762237762,72.23216783216783
2019-06-20 00:00:00+00:00,73.74492753623188,74.24130434782609
2019-06-21 00:00:00+00:00,73.36608391608392,73.33041958041959
2019-06-22 00:00:00+00:00,71.74930555555555,72.06527777777778
2019-06-23 00:00:00+00:00,71.84791666666666,72.39375000000001
2019-06-24 00:00:00+00:00,73.26145833333334,74.16076388888888
2019-06-25 00:00:00+00:00,75.87234042553192,76.35851063829787
2019-06-26 00:00:00+00:00,75.82291666666667,76.30555555555556
2019-06-27 00:00:00+00:00,77.20416666666667,78.15381944444444
2019-06-28 00:00:00+00:00,76.66979166666667,77.72395833333333
2019-06-29 00:00:00+00:00,79.209375,80.73541666666667
2019-06-30 00:00:00+00:00,77.27604166666667,77.77222222222223
2019-07-01 00:00:00+00:00,71.22951388888889,72.15625
2019-07-02 00:00:00+00:00,77.7017361111111,79.29513888888889
2019-07-03 00:00:00+00:00,76.23741258741259,77.03881118881118
2019-07-04 00:00:00+00:00,75.89305555555556,76.68819444444445
2019-07-05 00:00:00+00:00,76.94895833333334,77.89930555555556
2019-07-06 00:00:00+00:00,78.63680555555555,79.19340277777778
2019-07-07 00:00:00+00:00,74.95638297872341,75.97304964539008
2019-07-08 00:00:00+00:00,72.65694444444445,72.58819444444445
